,y_values
0,1.4463287257472457
1,0.42831263342961906
2,5.450013635955579
3,7.05184029730331
4,-0.07223191241534005
5,7.952897754335892
6,1.8498732910622806
7,4.6459232960997365
8,5.0868954922956435
9,7.93175452039249
10,5.146697554418886
11,6.113982338509755
12,2.400118967149457
13,4.8166051880428284
14,-1.2986700461446967
15,7.114583142915045
16,2.9245604021210374
17,7.072638761550404
18,2.1719346691086017
19,3.4623537736652175
20,5.206061119364602
21,5.573064221658904
22,0.5023319307061292
23,-1.1084182700926215
24,0.9353734785586423
25,1.0104640100854863
26,6.247950603459585
27,1.6639870441495448
28,8.087939579236606
29,1.8467803071145812
30,0.44155070707328414
31,8.295265648953574
32,5.015625386787697
33,2.4260635408788205
34,4.833077361631565
35,4.444170032870244
36,1.5599035770082517
37,6.992724545543784
38,7.3466665977079835
39,5.140183660894267
40,1.8954475935323774
41,5.423351340551082
42,0.26619420354413603
43,-0.14408288099435068
44,0.07549433631457125
45,2.449350575710782
46,6.8963123306747
47,6.808066999149647
48,6.263602802100278
49,1.0886048275166096
50,2.532443008403479
51,2.0207905890552738
52,8.163132461366432
53,0.8186572348463329
54,8.37313146418152
55,5.164118075923872
56,2.1233935165287545
57,5.421070622187817
58,3.711994772716842
59,8.394133928814874
60,7.2693904735444255
61,2.6343398183554854
62,0.5843385294572732
63,3.169060666024797
64,8.70397004817718
65,2.5870652051057927
66,4.595172253184111
67,5.756807244767879
68,6.177019951663512
69,0.08195889411015789
70,5.9901419491673105
71,9.38855966430509
72,0.9917335836943592
73,2.978067605296958
74,6.011664081031116
75,1.857797897570724
76,7.278868086174645
77,3.1317318835705943
78,1.5724089651535849
79,5.399002154026018
80,2.8000414677077714
81,3.991346972788869
82,3.7902553465015787
83,3.8528468877706112
84,0.11608598765273725
85,2.065429712913877
86,9.521504732160492
87,1.8859497494775923
88,4.4791353051507095
89,2.5622120657186755
90,6.357485882418644
91,1.6915249544039255
92,7.909263569424334
93,2.764985351797123
94,1.0110234485844836
95,-1.0744241240096883
96,1.2601807878611218
97,3.940584845350032
98,2.144413902497999
99,6.658020232985436
100,1.4817231084482287
101,1.070361197727966
102,4.266482154455335
103,4.729744952438956
104,0.7855358238194978
105,1.354531744932566
106,2.074922210091614
107,6.0257395993309855
108,5.339118832396622
109,3.1998063358430433
110,5.152576017198369
111,6.598254470719299
112,4.357560959598089
113,9.820178581308117
114,1.0063275004003227
115,0.9112494441467809
116,1.605095699533972
117,-0.8702081206203092
118,4.927234724427537
119,8.943882385518876
120,0.9939413071549339
121,-0.23919456034646036
122,4.481725297075208
123,6.756014218298223
124,2.5674563495403033
125,5.75577827383254
126,-0.7757588194402327
127,0.26344109629438717
128,8.926557978001034
129,8.047934220905676
130,-1.5258659127475553
131,8.45140460140452
132,3.767193155004553
133,7.826312567085467
134,2.181428389143104
135,5.191271606660571
136,2.616863525063906
137,4.791091523494915
138,1.5897833829712846
139,-1.0774027027111435
140,2.146393038273501
141,6.816846477450071
142,-0.43523670941068016
143,5.365840994172568
144,8.872360533520743
145,1.2865958284274628
146,3.935634318011256
147,1.6859515119699995
148,7.877336732847052
149,1.3082618120751281
150,5.632545450265504
151,7.34677361270527
152,7.612230470321698
153,5.5158053112559875
154,3.7676772772081595
155,3.9018256318767275
156,9.230282921746193
157,4.629263585942853
158,-1.0356747051303878
159,8.777958980833294
160,4.374740646483047
161,6.000332977171858
162,2.4230344264431043
163,4.210265284346415
164,3.5532148376803283
165,5.365363373689257
166,1.4004736079754045
167,6.917061284822172
168,8.746991693885683
169,-0.5033783672903424
170,7.815834036715451
171,1.8810258726474953
172,7.3095118273691595
173,6.701587577768407
174,4.397801865156562
175,6.700658233868294
176,7.492738064179137
177,4.1275532837492825
178,1.7983117296264273
179,7.840859808200539
180,7.275357321115136
181,5.27858262427241
182,5.464202219452575
183,3.4193202858815406
184,6.541119516135704
185,1.3728466389175102
186,4.3815566255706715
187,-0.04390296148333442
188,1.1975592753211353
189,0.854636675832328
190,2.162159712286945
191,6.268433370096782
192,2.7607938427331975
193,1.8030332023291855
194,1.586610436674178
195,2.8088439376935868
196,0.4590966340199515
197,0.5411352978130093
198,4.532052504768744
199,3.984127071555365
200,4.990312245592804
201,3.7375616599255235
202,3.5589290993768112
