,0,1,2,3,4,5,6,7,8,9
0,0.3947119758039662,-1.5842666858065393,-0.5101032198471679,-1.5067562989606322,-0.6806960506046669,-0.7289738178587862,-0.36003001628682274,-0.279567679384274,0.22856341611404213,0.21322802300448412
1,1.5498717041592647,0.7461906407562207,-0.2848318952519721,0.5742404983824129,-1.2941154747213328,-2.013072190073277,-0.5847114037147062,-0.7097116266687317,-0.7294311033998226,-0.1848044649738344
2,-0.7002288365439614,-0.2501933846739631,0.1706287454105473,0.14299095718410818,0.14810321942690877,-1.111886596473876,-0.16488711766775627,1.1093935435878404,-1.8713846997166654,-0.24705532939514388
3,0.9891500401425736,-1.2517653866139233,-0.7539772953871173,-0.3108738148769548,1.835580437856084,-0.73903108600508,-0.940704522280778,-1.0127272634128923,0.5322862544139333,-1.2290387019419655
4,0.7758975489914652,-0.002852270673149132,1.543877161056002,-0.6236103906056415,-1.0382307304919214,-0.3685729093066381,0.933180772362211,1.7168459305521968,0.4540350958756309,0.33719442250856185
5,-0.25857520707082055,-0.11291977217467222,-0.6734286318730868,-0.1955014759324935,-0.24527466876541776,0.6020393299459316,-1.9885931072763374,-0.16405720820950548,-0.23142383577160672,-0.8494700142104952
6,0.8245151560185962,-1.1800090873473532,-0.5175334889131944,1.0866608278509824,-0.5375840551879599,0.34147673904707876,1.402581417043068,0.8805628943076674,0.5804197564673585,-0.5218957376082406
7,-0.9845076887256973,0.3818751771815286,0.16104384076366418,1.1320130234217545,-1.243450801924478,1.2937679234012505,-0.0371742349848348,-0.6995311882544853,0.12544451927625772,-1.5560479688496316
8,-0.8175862116629818,1.117196164341796,-0.13209497695624803,-0.25579197722717456,1.0394249952586816,-0.011743152021564887,0.339507768372794,-0.6051852775304685,1.6355002972234984,0.45847986047768347
9,-0.6175077949031385,0.9561290412932573,0.7871490498965369,0.7022043139226125,-0.13815962286397315,-1.0208817019915095,0.9020762444317644,0.7798745284307934,-0.6515465769762155,1.575681897225293
10,0.18016214656648327,-0.36409991015970355,-1.974011955045982,-0.07079242518472023,0.5451694612222437,-1.2667207021315745,-0.6691427506673333,-1.132876867847411,-2.4809745673016015,-0.6139488594002418
11,0.19030178986836324,-0.9907633729489562,0.26649986727780756,-1.6116046444752332,0.6370310606037285,0.21843449505768472,0.8648830321968387,0.030924820673397836,0.15494856082683417,-0.037773569434509824
12,1.5915235491840705,-0.9718283065958225,0.6431339246764789,-0.4901656502040073,0.006307799517029778,0.31092758187767466,-2.6539037865882187,-2.303186448594082,0.10706058955443694,-1.5136321923549891
13,0.4667492341202872,-0.8635221330147131,0.42883829780528115,-1.3286435742272604,-0.9972512344570928,-1.6571763603015677,-0.2828072651121267,0.8059371244868503,-0.15772244506990077,0.04638355791654349
