,x_values_abscisses,x_values_ordonnees
0,0.22213732230386962,-0.061833675256054536
1,0.2896551198881222,0.6811196581380177
2,-0.10471657260847204,-0.1047092303566619
3,0.7062454412826722,0.3432072445360087
4,-0.2099553281291048,0.24264022786669315
5,-0.20724669262095627,-0.20828067762546393
6,0.10820881744238335,-0.855644937412453
7,-0.7714067058201476,-0.2514626276566431
8,-0.4529518469590082,0.14053567948620355
9,-0.40608071161436604,-0.6316014162120545
10,0.6554580556894952,-0.10097023111926251
11,0.030199531216143535,-0.6371667590385636
12,-0.24345535556297007,0.04960609016631585
13,-0.5147399761563872,0.16801726160657712
14,-0.2686137881149731,-0.1304494106299164
15,-0.26909137749120754,0.8283639867603765
16,-0.006036142404322406,-0.47302270753796877
17,0.36785326760186404,-0.545977878246833
18,0.09340663929112372,-0.8763911220941224
19,-0.59398285842075,0.08803902110759601
20,0.3302522943963048,0.07663822518561451
21,-0.05171948418023951,-0.13465766632281068
22,-0.6612151353379714,-0.32192411663601866
23,-0.20600392098760817,0.47275943167028117
24,0.1536707707574573,-0.7884555268905726
25,0.1449347571969446,-0.17221403118830395
26,-0.3027287216298514,0.27354995241459534
27,0.461077003414154,0.4164811304875843
28,-0.3753094859669656,-0.13828397837750603
29,0.1481455102156415,0.43627704387285376
30,-0.21429323377774412,-0.08302921849066844
31,-0.49476804155258836,-0.5349598653159834
32,0.3633725944694695,0.6065289795381233
33,-0.03220390538433021,0.4487935554687843
34,0.1617285470238653,-0.28850632498500817
35,0.1616210281373022,0.6878308628996561
36,-0.01602189176288354,0.6997299149927804
37,-1.1715856272933862,0.36756597413206377
38,0.038928632364522736,-0.13372015228275658
39,0.04103666680031016,-0.8888678406026141
40,-0.09824025479007718,0.15970559710400395
41,0.6609343095168291,-0.23177748775470586
42,-0.36156933108857764,-0.22439257152886968
43,0.40938027238582025,0.14702196577550844
44,-0.2369159654794478,0.22954017421565814
45,0.04341439988626174,0.4331912089792361
46,-0.31396768834476024,-0.14653496668922222
